Id,GeoID,Geography,Estimate; Total,Margin of Error; Total
1500000US060371174081,060371174081,"Block Group 1, Census Tract 1174.08, Los Angeles County, California",3269,386
1500000US060371175101,060371175101,"Block Group 1, Census Tract 1175.10, Los Angeles County, California",3931,329
1500000US060371175201,060371175201,"Block Group 1, Census Tract 1175.20, Los Angeles County, California",3633,385
1500000US060371175301,060371175301,"Block Group 1, Census Tract 1175.30, Los Angeles County, California",2301,506
1500000US060371175302,060371175302,"Block Group 2, Census Tract 1175.30, Los Angeles County, California",3325,505
1500000US060371190011,060371190011,"Block Group 1, Census Tract 1190.01, Los Angeles County, California",2027,430
1500000US060371190012,060371190012,"Block Group 2, Census Tract 1190.01, Los Angeles County, California",751,221
1500000US060371190013,060371190013,"Block Group 3, Census Tract 1190.01, Los Angeles County, California",1071,343
1500000US060371190021,060371190021,"Block Group 1, Census Tract 1190.02, Los Angeles County, California",1117,557
1500000US060371190022,060371190022,"Block Group 2, Census Tract 1190.02, Los Angeles County, California",1590,670
1500000US060371190023,060371190023,"Block Group 3, Census Tract 1190.02, Los Angeles County, California",1163,428
1500000US060371190024,060371190024,"Block Group 4, Census Tract 1190.02, Los Angeles County, California",1879,399
1500000US060371190025,060371190025,"Block Group 5, Census Tract 1190.02, Los Angeles County, California",1249,450
1500000US060371192011,060371192011,"Block Group 1, Census Tract 1192.01, Los Angeles County, California",771,264
1500000US060371192012,060371192012,"Block Group 2, Census Tract 1192.01, Los Angeles County, California",1492,349
1500000US060371192013,060371192013,"Block Group 3, Census Tract 1192.01, Los Angeles County, California",1801,382
1500000US060371192021,060371192021,"Block Group 1, Census Tract 1192.02, Los Angeles County, California",511,206
1500000US060371192022,060371192022,"Block Group 2, Census Tract 1192.02, Los Angeles County, California",1152,400
1500000US060371192023,060371192023,"Block Group 3, Census Tract 1192.02, Los Angeles County, California",1454,337
1500000US060371192024,060371192024,"Block Group 4, Census Tract 1192.02, Los Angeles County, California",1153,672
1500000US060371193101,060371193101,"Block Group 1, Census Tract 1193.10, Los Angeles County, California",1577,318
1500000US060371193102,060371193102,"Block Group 2, Census Tract 1193.10, Los Angeles County, California",2226,480
1500000US060371193201,060371193201,"Block Group 1, Census Tract 1193.20, Los Angeles County, California",4683,416
1500000US060371193401,060371193401,"Block Group 1, Census Tract 1193.40, Los Angeles County, California",3981,343
1500000US060371193411,060371193411,"Block Group 1, Census Tract 1193.41, Los Angeles County, California",2549,294
1500000US060371193421,060371193421,"Block Group 1, Census Tract 1193.42, Los Angeles County, California",3511,368
1500000US060371194001,060371194001,"Block Group 1, Census Tract 1194, Los Angeles County, California",1311,539
1500000US060371194002,060371194002,"Block Group 2, Census Tract 1194, Los Angeles County, California",1211,363
1500000US060371194003,060371194003,"Block Group 3, Census Tract 1194, Los Angeles County, California",1269,403
1500000US060371194004,060371194004,"Block Group 4, Census Tract 1194, Los Angeles County, California",1624,537
1500000US060371197001,060371197001,"Block Group 1, Census Tract 1197, Los Angeles County, California",1506,325
1500000US060371197002,060371197002,"Block Group 2, Census Tract 1197, Los Angeles County, California",1286,330
1500000US060371197003,060371197003,"Block Group 3, Census Tract 1197, Los Angeles County, California",1770,448
1500000US060371198001,060371198001,"Block Group 1, Census Tract 1198, Los Angeles County, California",749,278
1500000US060371198002,060371198002,"Block Group 2, Census Tract 1198, Los Angeles County, California",1288,459
1500000US060371198003,060371198003,"Block Group 3, Census Tract 1198, Los Angeles County, California",997,354
1500000US060371198004,060371198004,"Block Group 4, Census Tract 1198, Los Angeles County, California",2093,572
1500000US060371198005,060371198005,"Block Group 5, Census Tract 1198, Los Angeles County, California",972,476
1500000US060371199001,060371199001,"Block Group 1, Census Tract 1199, Los Angeles County, California",1515,445
1500000US060371199002,060371199002,"Block Group 2, Census Tract 1199, Los Angeles County, California",1989,359
1500000US060371199003,060371199003,"Block Group 3, Census Tract 1199, Los Angeles County, California",707,277
1500000US060371199004,060371199004,"Block Group 4, Census Tract 1199, Los Angeles County, California",840,465
1500000US060371200101,060371200101,"Block Group 1, Census Tract 1200.10, Los Angeles County, California",1450,344
1500000US060371200102,060371200102,"Block Group 2, Census Tract 1200.10, Los Angeles County, California",1543,297
1500000US060371200201,060371200201,"Block Group 1, Census Tract 1200.20, Los Angeles County, California",3361,707
1500000US060371200202,060371200202,"Block Group 2, Census Tract 1200.20, Los Angeles County, California",1870,435
1500000US060371200301,060371200301,"Block Group 1, Census Tract 1200.30, Los Angeles County, California",2930,460
1500000US060371201031,060371201031,"Block Group 1, Census Tract 1201.03, Los Angeles County, California",3497,380
1500000US060371201041,060371201041,"Block Group 1, Census Tract 1201.04, Los Angeles County, California",2674,316
1500000US060371201051,060371201051,"Block Group 1, Census Tract 1201.05, Los Angeles County, California",1872,294
1500000US060371201052,060371201052,"Block Group 2, Census Tract 1201.05, Los Angeles County, California",1119,320
1500000US060371201061,060371201061,"Block Group 1, Census Tract 1201.06, Los Angeles County, California",4331,444
1500000US060371201071,060371201071,"Block Group 1, Census Tract 1201.07, Los Angeles County, California",3742,439
1500000US060371201081,060371201081,"Block Group 1, Census Tract 1201.08, Los Angeles County, California",1938,442
1500000US060371201082,060371201082,"Block Group 2, Census Tract 1201.08, Los Angeles County, California",2675,439
1500000US060371203001,060371203001,"Block Group 1, Census Tract 1203, Los Angeles County, California",770,347
1500000US060371203002,060371203002,"Block Group 2, Census Tract 1203, Los Angeles County, California",2016,484
1500000US060371203003,060371203003,"Block Group 3, Census Tract 1203, Los Angeles County, California",764,254
1500000US060371203004,060371203004,"Block Group 4, Census Tract 1203, Los Angeles County, California",1889,445
1500000US060371204001,060371204001,"Block Group 1, Census Tract 1204, Los Angeles County, California",3219,573
1500000US060371204002,060371204002,"Block Group 2, Census Tract 1204, Los Angeles County, California",828,303
1500000US060371204003,060371204003,"Block Group 3, Census Tract 1204, Los Angeles County, California",1420,471
1500000US060371204004,060371204004,"Block Group 4, Census Tract 1204, Los Angeles County, California",1416,359
1500000US060371210101,060371210101,"Block Group 1, Census Tract 1210.10, Los Angeles County, California",1755,427
1500000US060371210102,060371210102,"Block Group 2, Census Tract 1210.10, Los Angeles County, California",888,252
1500000US060371210103,060371210103,"Block Group 3, Census Tract 1210.10, Los Angeles County, California",1112,347
1500000US060371210104,060371210104,"Block Group 4, Census Tract 1210.10, Los Angeles County, California",1234,468
1500000US060371210201,060371210201,"Block Group 1, Census Tract 1210.20, Los Angeles County, California",855,278
1500000US060371210202,060371210202,"Block Group 2, Census Tract 1210.20, Los Angeles County, California",1555,314
1500000US060371210203,060371210203,"Block Group 3, Census Tract 1210.20, Los Angeles County, California",954,226
1500000US060371211011,060371211011,"Block Group 1, Census Tract 1211.01, Los Angeles County, California",1292,319
1500000US060371211012,060371211012,"Block Group 2, Census Tract 1211.01, Los Angeles County, California",1747,302
1500000US060371211021,060371211021,"Block Group 1, Census Tract 1211.02, Los Angeles County, California",635,217
1500000US060371211022,060371211022,"Block Group 2, Census Tract 1211.02, Los Angeles County, California",397,149
1500000US060371211023,060371211023,"Block Group 3, Census Tract 1211.02, Los Angeles County, California",1527,285
1500000US060371212101,060371212101,"Block Group 1, Census Tract 1212.10, Los Angeles County, California",2024,359
1500000US060371212102,060371212102,"Block Group 2, Census Tract 1212.10, Los Angeles County, California",834,179
1500000US060371212211,060371212211,"Block Group 1, Census Tract 1212.21, Los Angeles County, California",610,240
1500000US060371212212,060371212212,"Block Group 2, Census Tract 1212.21, Los Angeles County, California",1525,238
1500000US060371212221,060371212221,"Block Group 1, Census Tract 1212.22, Los Angeles County, California",3336,623
1500000US060371212222,060371212222,"Block Group 2, Census Tract 1212.22, Los Angeles County, California",633,232
1500000US060371212223,060371212223,"Block Group 3, Census Tract 1212.22, Los Angeles County, California",568,208
1500000US060371216001,060371216001,"Block Group 1, Census Tract 1216, Los Angeles County, California",1899,271
1500000US060371216002,060371216002,"Block Group 2, Census Tract 1216, Los Angeles County, California",1003,369
1500000US060371218011,060371218011,"Block Group 1, Census Tract 1218.01, Los Angeles County, California",2686,412
1500000US060371218012,060371218012,"Block Group 2, Census Tract 1218.01, Los Angeles County, California",1075,337
1500000US060371218021,060371218021,"Block Group 1, Census Tract 1218.02, Los Angeles County, California",1111,254
1500000US060371218022,060371218022,"Block Group 2, Census Tract 1218.02, Los Angeles County, California",1043,207
1500000US060371218023,060371218023,"Block Group 3, Census Tract 1218.02, Los Angeles County, California",1143,592
1500000US060371219001,060371219001,"Block Group 1, Census Tract 1219, Los Angeles County, California",1607,399
1500000US060371219002,060371219002,"Block Group 2, Census Tract 1219, Los Angeles County, California",1319,392
1500000US060371219003,060371219003,"Block Group 3, Census Tract 1219, Los Angeles County, California",1284,439
1500000US060371220001,060371220001,"Block Group 1, Census Tract 1220, Los Angeles County, California",2061,627
1500000US060371220002,060371220002,"Block Group 2, Census Tract 1220, Los Angeles County, California",2068,538
1500000US060371220003,060371220003,"Block Group 3, Census Tract 1220, Los Angeles County, California",1466,456
1500000US060371221201,060371221201,"Block Group 1, Census Tract 1221.20, Los Angeles County, California",3146,575
1500000US060371221202,060371221202,"Block Group 2, Census Tract 1221.20, Los Angeles County, California",1810,433
1500000US060371221211,060371221211,"Block Group 1, Census Tract 1221.21, Los Angeles County, California",2106,325
1500000US060371221212,060371221212,"Block Group 2, Census Tract 1221.21, Los Angeles County, California",928,318
1500000US060371221221,060371221221,"Block Group 1, Census Tract 1221.22, Los Angeles County, California",492,308
1500000US060371221222,060371221222,"Block Group 2, Census Tract 1221.22, Los Angeles County, California",685,179
1500000US060371221223,060371221223,"Block Group 3, Census Tract 1221.22, Los Angeles County, California",941,292
1500000US060371222001,060371222001,"Block Group 1, Census Tract 1222, Los Angeles County, California",1138,428
